13500000,2234000,1604000,1316000,1142000
13550000,2242000,1610000,1321000,1146000
13600000,2250000,1616000,1326000,1150000
13650000,2258000,1622000,1331000,1154000
13700000,2266000,1628000,1335000,1158000
13750000,2276000,1635000,1341000,1164000
13800000,2284000,1640000,1346000,1168000
13850000,2292000,1646000,1351000,1172000
13900000,2300000,1652000,1355000,1176000
13950000,2308000,1658000,1360000,1180000
14000000,2316000,1663000,1365000,1184000
14050000,2324000,1669000,1369000,1188000
14100000,2332000,1675000,1374000,1192000
14150000,2342000,1682000,1380000,1198000
14200000,2350000,1688000,1385000,1202000
14250000,2358000,1694000,1390000,1206000
14300000,2366000,1699000,1394000,1210000
14350000,2374000,1705000,1399000,1214000
14400000,2382000,1711000,1404000,1218000
14450000,2390000,1717000,1408000,1222000
14500000,2398000,1722000,1413000,1226000
14550000,2408000,1729000,1419000,1231000
14600000,2416000,1735000,1424000,1236000
14650000,2424000,1741000,1429000,1240000
14700000,2432000,1747000,1433000,1244000
14750000,2440000,1753000,1438000,1248000
14800000,2448000,1758000,1443000,1252000
14850000,2456000,1764000,1447000,1256000
14900000,2465000,1770000,1452000,1260000
14950000,2474000,1777000,1458000,1265000
15000000,2482000,1783000,1463000,1269000
15050000,2490000,1788000,1467000,1273000
15100000,2498000,1794000,1472000,1277000
15150000,2506000,1800000,1477000,1281000
15200000,2514000,1806000,1482000,1285000
15250000,2523000,1812000,1486000,1289000
15300000,2532000,1819000,1492000,1295000
15350000,2540000,1824000,1497000,1299000
15400000,2548000,1830000,1502000,1303000
15450000,2556000,1836000,1506000,1307000
15500000,2564000,1842000,1511000,1311000
15550000,2572000,1847000,1516000,1315000
15600000,2581000,1853000,1520000,1319000
15650000,2589000,1859000,1525000,1323000
15700000,2598000,1866000,1531000,1329000
15750000,2606000,1872000,1536000,1333000
15800000,2614000,1878000,1541000,1337000
15850000,2622000,1883000,1545000,1341000
15900000,2630000,1889000,1550000,1345000
15950000,2639000,1895000,1555000,1349000
16000000,2647000,1901000,1559000,1353000
