14700000,2701000,1932000,1594000,1413000
14750000,2710000,1938000,1599000,1417000
14800000,2719000,1944000,1605000,1422000
14850000,2728000,1951000,1610000,1426000
14900000,2737000,1957000,1615000,1431000
14950000,2747000,1965000,1622000,1437000
15000000,2756000,1971000,1627000,1442000
15050000,2765000,1978000,1632000,1447000
15100000,2774000,1984000,1638000,1451000
15150000,2783000,1991000,1643000,1456000
15200000,2792000,1997000,1648000,1460000
15250000,2801000,2003000,1653000,1465000
15300000,2811000,2011000,1660000,1471000
15350000,2820000,2018000,1665000,1476000
15400000,2829000,2024000,1671000,1481000
15450000,2838000,2031000,1676000,1485000
15500000,2847000,2037000,1681000,1490000
15550000,2856000,2043000,1686000,1494000
15600000,2865000,2050000,1692000,1499000
15650000,2874000,2056000,1697000,1504000
15700000,2885000,2064000,1704000,1510000
15750000,2894000,2070000,1709000,1514000
15800000,2903000,2077000,1714000,1519000
15850000,2912000,2083000,1719000,1524000
15900000,2921000,2090000,1725000,1528000
15950000,2930000,2096000,1730000,1533000
16000000,2939000,2102000,1735000,1538000
16050000,2948000,2109000,1740000,1542000
16100000,2958000,2117000,1747000,1548000
16150000,2967000,2123000,1752000,1553000
16200000,2976000,2129000,1758000,1558000
16250000,2985000,2136000,1763000,1562000
16300000,2994000,2142000,1768000,1567000
16350000,3003000,2149000,1773000,1571000
16400000,3012000,2155000,1779000,1576000
16450000,3021000,2161000,1784000,1581000
16500000,3032000,2169000,1791000,1587000
16550000,3041000,2176000,1796000,1592000
16600000,3050000,2182000,1801000,1596000
16650000,3059000,2189000,1806000,1601000
16700000,3068000,2195000,1812000,1605000
16750000,3077000,2201000,1817000,1610000
16800000,3086000,2208000,1822000,1615000
16850000,3095000,2214000,1827000,1619000
16900000,3105000,2222000,1834000,1626000
16950000,3114000,2228000,1839000,1630000
17000000,3123000,2235000,1845000,1635000
17050000,3132000,2241000,1850000,1639000
17100000,3141000,2248000,1855000,1644000
17150000,3150000,2254000,1860000,1649000
17200000,3159000,2260000,1866000,1653000
17250000,3168000,2267000,1871000,1658000
17300000,3178000,2275000,1878000,1664000
17350000,3187000,2281000,1883000,1669000
17400000,3196000,2287000,1888000,1673000
17450000,3205000,2294000,1893000,1678000
17500000,3214000,2300000,1899000,1682000
17550000,3223000,2307000,1904000,1687000
17600000,3232000,2313000,1909000,1692000
17650000,3243000,2321000,1916000,1698000
17700000,3252000,2327000,1921000,1703000
17750000,3261000,2334000,1926000,1707000
17800000,3270000,2340000,1932000,1712000
17850000,3279000,2347000,1937000,1716000
17900000,3288000,2353000,1942000,1721000
17950000,3297000,2359000,1947000,1726000
18000000,3306000,2366000,1953000,1730000
18050000,3316000,2374000,1959000,1737000
18100000,3325000,2380000,1965000,1741000
18150000,3334000,2386000,1970000,1746000
18200000,3343000,2393000,1975000,1750000
18250000,3352000,2399000,1980000,1755000
18300000,3361000,2406000,1986000,1760000
18350000,3370000,2412000,1991000,1764000
18400000,3379000,2418000,1996000,1769000
18450000,3390000,2426000,2003000,1775000
18500000,3399000,2433000,2008000,1780000
18550000,3408000,2439000,2013000,1784000
18600000,3417000,2445000,2019000,1789000
18650000,3426000,2452000,2024000,1793000
18700000,3435000,2458000,2029000,1798000
18750000,3444000,2465000,2034000,1803000
18800000,3453000,2471000,2040000,1807000
18850000,3463000,2479000,2046000,1814000
18900000,3472000,2485000,2052000,1818000
18950000,3481000,2492000,2057000,1823000
19000000,3490000,2498000,2062000,1827000
19050000,3499000,2505000,2067000,1832000
19100000,3508000,2511000,2073000,1837000
19150000,3517000,2517000,2078000,1841000
19200000,3526000,2524000,2083000,1846000
19250000,3536000,2532000,2090000,1852000
19300000,3545000,2538000,2095000,1857000
19350000,3554000,2544000,2100000,1861000
19400000,3563000,2551000,2106000,1866000
19450000,3572000,2557000,2111000,1871000
19500000,3581000,2564000,2116000,1875000
19550000,3590000,2570000,2121000,1880000
19600000,3599000,2576000,2127000,1884000
19650000,3610000,2584000,2133000,1891000
19700000,3619000,2591000,2139000,1895000
19750000,3628000,2597000,2144000,1900000
19800000,3637000,2603000,2149000,1905000
19850000,3646000,2610000,2154000,1909000
19900000,3655000,2616000,2160000,1914000
19950000,3664000,2623000,2165000,1918000
20000000,3673000,2629000,2170000,1923000
20050000,3683000,2637000,2177000,1929000
20100000,3692000,2643000,2182000,1934000
20150000,3701000,2650000,2187000,1938000
20200000,3710000,2656000,2193000,1943000
20250000,3719000,2663000,2198000,1948000
20300000,3728000,2669000,2203000,1952000
20350000,3737000,2675000,2208000,1957000
20400000,3748000,2683000,2215000,1963000
20450000,3757000,2690000,2220000,1968000
20500000,3766000,2696000,2226000,1972000
20550000,3775000,2702000,2231000,1977000
20600000,3784000,2709000,2236000,1982000
20650000,3793000,2715000,2241000,1986000
20700000,3802000,2722000,2247000,1991000
20750000,3811000,2728000,2252000,1995000
20800000,3821000,2736000,2259000,2002000
20850000,3830000,2742000,2264000,2006000
20900000,3839000,2749000,2269000,2011000
20950000,3848000,2755000,2274000,2016000
21000000,3857000,2761000,2280000,2020000
21050000,3866000,2768000,2285000,2025000
21100000,3875000,2774000,2290000,2029000
21150000,3884000,2781000,2295000,2034000
21200000,3894000,2788000,2302000,2040000
21250000,3903000,2795000,2307000,2045000
21300000,3912000,2801000,2313000,2049000
21350000,3921000,2808000,2318000,2054000
21400000,3930000,2814000,2323000,2059000
21450000,3939000,2821000,2328000,2063000
21500000,3948000,2827000,2333000,2068000
21550000,3957000,2833000,2339000,2072000
21600000,3968000,2841000,2346000,2079000
21650000,3977000,2848000,2351000,2083000
21700000,3986000,2854000,2356000,2088000
21750000,3995000,2860000,2361000,2093000
21800000,4004000,2867000,2366000,2097000
21850000,4013000,2873000,2372000,2102000
21900000,4022000,2880000,2377000,2106000
21950000,4031000,2886000,2382000,2111000
22000000,4041000,2894000,2389000,2117000
22050000,4050000,2900000,2394000,2122000
22100000,4059000,2907000,2399000,2127000
22150000,4068000,2913000,2405000,2131000
22200000,4077000,2919000,2410000,2136000
22250000,4086000,2926000,2415000,2140000
22300000,4095000,2932000,2420000,2145000
22350000,4104000,2939000,2426000,2150000
22400000,4114000,2946000,2433000,2156000
22450000,4123000,2953000,2438000,2161000
22500000,4132000,2959000,2443000,2165000
22550000,4141000,2966000,2448000,2170000
22600000,4151000,2972000,2453000,2174000
22650000,4160000,2979000,2459000,2179000
22700000,4169000,2985000,2464000,2184000
